h,k,l,del_CN,tension_host,tension_impurity,del_tension,radius_host,radius_impurity,del_radius,PEN_host,PEN_impurity,del_PEN,IE_host,IE_impurity,del_IE,EA_host,EA_impurity,del_EA,Esegr
1,0,0,8,2.4,1.88,-0.52,2.95,2.62,-0.33,2.36,1.88,-0.48,7.864,7.881,0.017,0.81626,0.66226,-0.154,-1.59
1,0,0,8,2.4,1.78,-0.62,2.95,2.6,-0.35,2.36,1.91,-0.45,7.864,7.6398,-0.2242,0.81626,1.15716,0.3409,-1.9
1,0,0,8,2.4,1.3,-1.1,2.95,2.67,-0.28,2.36,1.9,-0.46,7.864,7.72638,-0.13762,0.81626,1.23578,0.41952,-2.26
1,0,0,8,2.4,1.48,-0.92,2.95,3.35,0.4,2.36,1.33,-1.03,7.864,6.6339,-1.2301,0.81626,0.43328,-0.38298,-4.75
1,0,0,8,2.4,1.9,-0.5,2.95,3.07,0.12,2.36,1.6,-0.76,7.864,6.75885,-1.10515,0.81626,0.9174,0.10114,-0.8
1,0,0,8,2.4,2.25,-0.15,2.95,2.99,0.04,2.36,2.16,-0.2,7.864,7.09243,-0.77157,0.81626,0.7473,-0.06896,-0.47
1,0,0,8,2.4,2.1,-0.3,2.95,2.84,-0.11,2.36,1.9,-0.46,7.864,7.28,-0.584,0.81626,0.55,-0.26626,-0.76
1,0,0,8,2.4,2.25,-0.15,2.95,2.79,-0.16,2.36,2.2,-0.16,7.864,7.3605,-0.5035,0.81626,1.04638,0.23012,-1.47
1,0,0,8,2.4,2,-0.4,2.95,2.81,-0.14,2.36,2.28,-0.08,7.864,7.4589,-0.4051,0.81626,1.14289,0.32663,-2.17
1,0,0,8,2.4,1.5,-0.9,2.95,2.87,-0.08,2.36,2.2,-0.16,7.864,8.3369,0.4729,0.81626,0.56214,-0.25412,-2.65
1,0,0,8,2.4,0.895,-1.505,2.95,3.01,0.06,2.36,1.93,-0.43,7.864,7.5762,-0.2878,0.81626,1.30447,0.48821,-3.1
1,0,0,8,2.4,1.63,-0.77,2.95,3.3,0.35,2.36,1.3,-1.06,7.864,6.82507,-1.03893,0.81626,0.178,-0.63826,-1.56
1,0,0,8,2.4,2.15,-0.25,2.95,3.07,0.12,2.36,1.5,-0.86,7.864,7.5496,-0.3144,0.81626,0.323,-0.49326,-0.44
1,0,0,8,2.4,2.7,0.3,2.95,2.87,-0.08,2.36,1.9,-0.46,7.864,7.8335,-0.0305,0.81626,0.060396,-0.755864,-0.17
1,0,0,8,2.4,2.5,0.1,2.95,2.83,-0.12,2.36,2.2,-0.16,7.864,8.4382,0.5742,0.81626,1.0778,0.26154,-0.81
1,0,0,8,2.4,2.25,-0.15,2.95,2.84,-0.11,2.36,2.2,-0.16,7.864,8.967,1.103,0.81626,1.56436,0.7481,-1.67
1,0,0,8,2.4,1.8,-0.6,2.95,2.9,-0.05,2.36,2.28,-0.08,7.864,8.9587,1.0947,0.81626,2.1251,1.30884,-2.35
1,0,0,8,2.4,1.14,-1.26,2.95,3,0.05,2.36,2.54,0.18,7.864,9.2255,1.3615,0.81626,2.30861,1.49235,-2.92
1,0,0,6,2.7,1.65,-1.05,2.87,3.05,0.18,1.9,1.54,-0.36,7.8335,6.8281,-1.0054,0.060396,0.07554,0.015144,-1.53
1,0,0,6,2.7,1.95,-0.75,2.87,2.82,-0.05,1.9,1.63,-0.27,7.8335,6.7462,-1.0873,0.060396,0.52766,0.467264,-0.94
1,0,0,6,2.7,1.59,-1.11,2.87,2.68,-0.19,1.9,1.66,-0.24,7.8335,6.7665,-1.067,0.060396,0.67584,0.615444,-0.57
1,0,0,6,2.7,1.06,-1.64,2.87,2.7,-0.17,1.9,1.55,-0.35,7.8335,7.43402,-0.39948,0.060396,-0.5,-0.560396,-0.54
1,0,0,6,2.7,1.88,-0.82,2.87,2.66,-0.21,1.9,1.83,-0.07,7.8335,7.9024,0.0689,0.060396,0.153236,0.09284,-0.42
1,0,0,6,2.7,1.88,-0.82,2.87,2.62,-0.25,1.9,1.88,-0.02,7.8335,7.881,0.0475,0.060396,0.66226,0.601864,-0.3
1,0,0,6,2.7,1.78,-0.92,2.87,2.6,-0.27,1.9,1.91,0.01,7.8335,7.6398,-0.1937,0.060396,1.15716,1.096764,-0.5
1,0,0,6,2.7,1.3,-1.4,2.87,2.67,-0.2,1.9,1.9,0,7.8335,7.72638,-0.10712,0.060396,1.23578,1.175384,-0.87
1,0,0,6,2.7,1.48,-1.22,2.87,3.35,0.48,1.9,1.33,-0.57,7.8335,6.6339,-1.1996,0.060396,0.43328,0.372884,-1.61
1,0,0,6,2.7,1.9,-0.8,2.87,3.07,0.2,1.9,1.6,-0.3,7.8335,6.75885,-1.07465,0.060396,0.9174,0.857004,-1.51
1,0,0,6,2.7,2.25,-0.45,2.87,2.99,0.12,1.9,2.16,0.26,7.8335,7.09243,-0.74107,0.060396,0.7473,0.686904,-0.76
1,0,0,6,2.7,2.1,-0.6,2.87,2.84,-0.03,1.9,1.9,0,7.8335,7.28,-0.5535,0.060396,0.55,0.489604,-0.34
1,0,0,6,2.7,2.25,-0.45,2.87,2.79,-0.08,1.9,2.2,0.3,7.8335,7.3605,-0.473,0.060396,1.04638,0.985984,-0.22
1,0,0,6,2.7,2,-0.7,2.87,2.81,-0.06,1.9,2.28,0.38,7.8335,7.4589,-0.3746,0.060396,1.14289,1.082494,-0.35
1,0,0,6,2.7,1.5,-1.2,2.87,2.87,0,1.9,2.2,0.3,7.8335,8.3369,0.5034,0.060396,0.56214,0.501744,-0.7
1,0,0,6,2.7,0.895,-1.805,2.87,3.01,0.14,1.9,1.93,0.03,7.8335,7.5762,-0.2573,0.060396,1.30447,1.244074,-1.21
1,0,0,6,2.7,1.63,-1.07,2.87,3.3,0.43,1.9,1.3,-0.6,7.8335,6.82507,-1.00843,0.060396,0.178,0.117604,-2.18
1,0,0,6,2.7,2.15,-0.55,2.87,3.07,0.2,1.9,1.5,-0.4,7.8335,7.5496,-0.2839,0.060396,0.323,0.262604,-1.07
1,0,0,6,2.7,2.4,-0.3,2.87,2.95,0.08,1.9,2.36,0.46,7.8335,7.864,0.0305,0.060396,0.81626,0.755864,-0.48
1,0,0,6,2.7,2.5,-0.2,2.87,2.83,-0.04,1.9,2.2,0.3,7.8335,8.4382,0.6047,0.060396,1.0778,1.017404,0.19
1,0,0,6,2.7,2.25,-0.45,2.87,2.84,-0.03,1.9,2.2,0.3,7.8335,8.967,1.1335,0.060396,1.56436,1.503964,0.09
1,0,0,6,2.7,1.8,-0.9,2.87,2.9,0.03,1.9,2.28,0.38,7.8335,8.9587,1.1252,0.060396,2.1251,2.064704,2.12
1,0,0,6,2.7,1.14,-1.56,2.87,3,0.13,1.9,2.54,0.64,7.8335,9.2255,1.392,0.060396,2.30861,2.248214,-0.88
1,0,0,6,2.5,1.65,-0.85,2.83,3.05,0.22,2.2,1.54,-0.66,8.4382,6.8281,-1.6101,1.0778,0.07554,-1.00226,-1.62
1,0,0,6,2.5,1.95,-0.55,2.83,2.82,-0.01,2.2,1.63,-0.57,8.4382,6.7462,-1.692,1.0778,0.52766,-0.55014,-1.01
1,0,0,6,2.5,1.59,-0.91,2.83,2.68,-0.15,2.2,1.66,-0.54,8.4382,6.7665,-1.6717,1.0778,0.67584,-0.40196,-0.64
1,0,0,6,2.5,1.06,-1.44,2.83,2.7,-0.13,2.2,1.55,-0.65,8.4382,7.43402,-1.00418,1.0778,-0.5,-1.5778,-0.75
1,0,0,6,2.5,1.88,-0.62,2.83,2.66,-0.17,2.2,1.83,-0.37,8.4382,7.9024,-0.5358,1.0778,0.153236,-0.924564,-0.84
1,0,0,6,2.5,1.88,-0.62,2.83,2.62,-0.21,2.2,1.88,-0.32,8.4382,7.881,-0.5572,1.0778,0.66226,-0.41554,-0.65
1,0,0,6,2.5,1.78,-0.72,2.83,2.6,-0.23,2.2,1.91,-0.29,8.4382,7.6398,-0.7984,1.0778,1.15716,0.07936,-0.93
1,0,0,6,2.5,1.3,-1.2,2.83,2.67,-0.16,2.2,1.9,-0.3,8.4382,7.72638,-0.71182,1.0778,1.23578,0.15798,-1.56
1,0,0,6,2.5,1.48,-1.02,2.83,3.35,0.52,2.2,1.33,-0.87,8.4382,6.6339,-1.8043,1.0778,0.43328,-0.64452,-2.3
1,0,0,6,2.5,1.9,-0.6,2.83,3.07,0.24,2.2,1.6,-0.6,8.4382,6.75885,-1.67935,1.0778,0.9174,-0.1604,-1.61
1,0,0,6,2.5,2.25,-0.25,2.83,2.99,0.16,2.2,2.16,-0.04,8.4382,7.09243,-1.34577,1.0778,0.7473,-0.3305,-0.83
1,0,0,6,2.5,2.1,-0.4,2.83,2.84,0.01,2.2,1.9,-0.3,8.4382,7.28,-1.1582,1.0778,0.55,-0.5278,-0.42
1,0,0,6,2.5,2.25,-0.25,2.83,2.79,-0.04,2.2,2.2,0,8.4382,7.3605,-1.0777,1.0778,1.04638,-0.03142,-0.31
1,0,0,6,2.5,2,-0.5,2.83,2.81,-0.02,2.2,2.28,0.08,8.4382,7.4589,-0.9793,1.0778,1.14289,0.06509,-0.52
1,0,0,6,2.5,1.5,-1,2.83,2.87,0.04,2.2,2.2,0,8.4382,8.3369,-0.1013,1.0778,0.56214,-0.51566,-1.2
1,0,0,6,2.5,0.895,-1.605,2.83,3.01,0.18,2.2,1.93,-0.27,8.4382,7.5762,-0.862,1.0778,1.30447,0.22667,-2.07
1,0,0,6,2.5,1.63,-0.87,2.83,3.3,0.47,2.2,1.3,-0.9,8.4382,6.82507,-1.61313,1.0778,0.178,-0.8998,-2.4
1,0,0,6,2.5,2.15,-0.35,2.83,3.07,0.24,2.2,1.5,-0.7,8.4382,7.5496,-0.8886,1.0778,0.323,-0.7548,-1.24
1,0,0,6,2.5,2.4,-0.1,2.83,2.95,0.12,2.2,2.36,0.16,8.4382,7.864,-0.5742,1.0778,0.81626,-0.26154,-0.6
1,0,0,6,2.5,2.7,0.2,2.83,2.87,0.04,2.2,1.9,-0.3,8.4382,7.8335,-0.6047,1.0778,0.060396,-1.017404,-0.15
1,0,0,6,2.5,2.25,-0.25,2.83,2.84,0.01,2.2,2.2,0,8.4382,8.967,0.5288,1.0778,1.56436,0.48656,-0.19
1,0,0,6,2.5,1.8,-0.7,2.83,2.9,0.07,2.2,2.28,0.08,8.4382,8.9587,0.5205,1.0778,2.1251,1.0473,-0.87
1,0,0,6,2.5,1.14,-1.36,2.83,3,0.17,2.2,2.54,0.34,8.4382,9.2255,0.7873,1.0778,2.30861,1.23081,-1.9
1,0,0,4,2.25,1.95,-0.3,2.84,2.82,-0.02,2.2,1.63,-0.57,8.967,6.7462,-2.2208,1.56436,0.52766,-1.0367,0.03
1,0,0,4,2.25,1.59,-0.66,2.84,2.68,-0.16,2.2,1.66,-0.54,8.967,6.7665,-2.2005,1.56436,0.67584,-0.88852,0.04
1,0,0,4,2.25,1.06,-1.19,2.84,2.7,-0.14,2.2,1.55,-0.65,8.967,7.43402,-1.53298,1.56436,-0.5,-2.06436,-0.52
1,0,0,4,2.25,1.88,-0.37,2.84,2.66,-0.18,2.2,1.83,-0.37,8.967,7.9024,-1.0646,1.56436,0.153236,-1.411124,-0.63
1,0,0,4,2.25,1.88,-0.37,2.84,2.62,-0.22,2.2,1.88,-0.32,8.967,7.881,-1.086,1.56436,0.66226,-0.9021,-0.45
1,0,0,4,2.25,1.78,-0.47,2.84,2.6,-0.24,2.2,1.91,-0.29,8.967,7.6398,-1.3272,1.56436,1.15716,-0.4072,-0.8
1,0,0,4,2.25,1.48,-0.77,2.84,3.35,0.51,2.2,1.33,-0.87,8.967,6.6339,-2.3331,1.56436,0.43328,-1.13108,-1.95
1,0,0,4,2.25,1.9,-0.35,2.84,3.07,0.23,2.2,1.6,-0.6,8.967,6.75885,-2.20815,1.56436,0.9174,-0.64696,-0.25
1,0,0,4,2.25,2.25,0,2.84,2.99,0.15,2.2,2.16,-0.04,8.967,7.09243,-1.87457,1.56436,0.7473,-0.81706,0.24
1,0,0,4,2.25,2.1,-0.15,2.84,2.84,0,2.2,1.9,-0.3,8.967,7.28,-1.687,1.56436,0.55,-1.01436,0.27
1,0,0,4,2.25,2.25,0,2.84,2.79,-0.05,2.2,2.2,0,8.967,7.3605,-1.6065,1.56436,1.04638,-0.51798,0.08
1,0,0,4,2.25,0.895,-1.355,2.84,3.01,0.17,2.2,1.93,-0.27,8.967,7.5762,-1.3908,1.56436,1.30447,-0.25989,-1.8
1,0,0,4,2.25,1.63,-0.62,2.84,3.3,0.46,2.2,1.3,-0.9,8.967,6.82507,-2.14193,1.56436,0.178,-1.38636,-1.79
1,0,0,4,2.25,2.15,-0.1,2.84,3.07,0.23,2.2,1.5,-0.7,8.967,7.5496,-1.4174,1.56436,0.323,-1.24136,0.04
1,0,0,4,2.25,2.4,0.15,2.84,2.95,0.11,2.2,2.36,0.16,8.967,7.864,-1.103,1.56436,0.81626,-0.7481,0.48
1,0,0,4,2.25,2.7,0.45,2.84,2.87,0.03,2.2,1.9,-0.3,8.967,7.8335,-1.1335,1.56436,0.060396,-1.503964,0.58
1,0,0,4,2.25,2.5,0.25,2.84,2.83,-0.01,2.2,2.2,0,8.967,8.4382,-0.5288,1.56436,1.0778,-0.48656,0.45
1,0,0,4,2.25,1.14,-1.11,2.84,3,0.16,2.2,2.54,0.34,8.967,9.2255,0.2585,1.56436,2.30861,0.74425,-1.69
1,0,0,4,1.8,1.65,-0.15,2.9,3.05,0.15,2.28,1.54,-0.74,8.9587,6.8281,-2.1306,2.1251,0.07554,-2.04956,0.63
1,0,0,4,1.8,1.95,0.15,2.9,2.82,-0.08,2.28,1.63,-0.65,8.9587,6.7462,-2.2125,2.1251,0.52766,-1.59744,1.07
1,0,0,4,1.8,1.59,-0.21,2.9,2.68,-0.22,2.28,1.66,-0.62,8.9587,6.7665,-2.1922,2.1251,0.67584,-1.44926,0.44
1,0,0,4,1.8,1.06,-0.74,2.9,2.7,-0.2,2.28,1.55,-0.73,8.9587,7.43402,-1.52468,2.1251,-0.5,-2.6251,0.1
1,0,0,4,1.8,1.88,0.08,2.9,2.66,-0.24,2.28,1.83,-0.45,8.9587,7.9024,-1.0563,2.1251,0.153236,-1.971864,0.14
1,0,0,4,1.8,1.88,0.08,2.9,2.62,-0.28,2.28,1.88,-0.4,8.9587,7.881,-1.0777,2.1251,0.66226,-1.46284,0.29
1,0,0,4,1.8,1.78,-0.02,2.9,2.6,-0.3,2.28,1.91,-0.37,8.9587,7.6398,-1.3189,2.1251,1.15716,-0.96794,0
1,0,0,4,1.8,1.3,-0.5,2.9,2.67,-0.23,2.28,1.9,-0.38,8.9587,7.72638,-1.23232,2.1251,1.23578,-0.88932,-0.26
1,0,0,4,1.8,1.48,-0.32,2.9,3.35,0.45,2.28,1.33,-0.95,8.9587,6.6339,-2.3248,2.1251,0.43328,-1.69182,-0.9
1,0,0,4,1.8,1.9,0.1,2.9,3.07,0.17,2.28,1.6,-0.68,8.9587,6.75885,-2.19985,2.1251,0.9174,-1.2077,1.19
1,0,0,4,1.8,2.25,0.45,2.9,2.99,0.09,2.28,2.16,-0.12,8.9587,7.09243,-1.86627,2.1251,0.7473,-1.3778,1.24
1,0,0,4,1.8,2.1,0.3,2.9,2.84,-0.06,2.28,1.9,-0.38,8.9587,7.28,-1.6787,2.1251,0.55,-1.5751,0.99
1,0,0,4,1.8,2.25,0.45,2.9,2.79,-0.11,2.28,2.2,-0.08,8.9587,7.3605,-1.5982,2.1251,1.04638,-1.07872,0.72
1,0,0,4,1.8,2,0.2,2.9,2.81,-0.09,2.28,2.28,0,8.9587,7.4589,-1.4998,2.1251,1.14289,-0.98221,0.36
1,0,0,4,1.8,1.5,-0.3,2.9,2.87,-0.03,2.28,2.2,-0.08,8.9587,8.3369,-0.6218,2.1251,0.56214,-1.56296,-0.17
1,0,0,4,1.8,0.895,-0.905,2.9,3.01,0.11,2.28,1.93,-0.35,8.9587,7.5762,-1.3825,2.1251,1.30447,-0.82063,-0.58
1,0,0,4,1.8,1.63,-0.17,2.9,3.3,0.4,2.28,1.3,-0.98,8.9587,6.82507,-2.13363,2.1251,0.178,-1.9471,-0.49
1,0,0,4,1.8,2.15,0.35,2.9,3.07,0.17,2.28,1.5,-0.78,8.9587,7.5496,-1.4091,2.1251,0.323,-1.8021,1.21
1,0,0,4,1.8,2.4,0.6,2.9,2.95,0.05,2.28,2.36,0.08,8.9587,7.864,-1.0947,2.1251,0.81626,-1.30884,1.4
1,0,0,4,1.8,2.7,0.9,2.9,2.87,-0.03,2.28,1.9,-0.38,8.9587,7.8335,-1.1252,2.1251,0.060396,-2.064704,1.39
1,0,0,4,1.8,2.5,0.7,2.9,2.83,-0.07,2.28,2.2,-0.08,8.9587,8.4382,-0.5205,2.1251,1.0778,-1.0473,1.24
1,0,0,4,1.8,2.25,0.45,2.9,2.84,-0.06,2.28,2.2,-0.08,8.9587,8.967,0.0083,2.1251,1.56436,-0.56074,0.62
1,0,0,4,1.8,1.14,-0.66,2.9,3,0.1,2.28,2.54,0.26,8.9587,9.2255,0.2668,2.1251,2.30861,0.18351,-0.54
1,0,0,4,1.14,1.65,0.51,3,3.05,0.05,2.54,1.54,-1,9.2255,6.8281,-2.3974,2.30861,0.07554,-2.23307,1.17
1,0,0,4,1.14,1.95,0.81,3,2.82,-0.18,2.54,1.63,-0.91,9.2255,6.7462,-2.4793,2.30861,0.52766,-1.78095,1.48
1,0,0,4,1.14,1.59,0.45,3,2.68,-0.32,2.54,1.66,-0.88,9.2255,6.7665,-2.459,2.30861,0.67584,-1.63277,0.52
1,0,0,4,1.14,1.06,-0.08,3,2.7,-0.3,2.54,1.55,-0.99,9.2255,7.43402,-1.79148,2.30861,-0.5,-2.80861,0.43
1,0,0,4,1.14,1.88,0.74,3,2.66,-0.34,2.54,1.83,-0.71,9.2255,7.9024,-1.3231,2.30861,0.153236,-2.155374,0.61
1,0,0,4,1.14,1.88,0.74,3,2.62,-0.38,2.54,1.88,-0.66,9.2255,7.881,-1.3445,2.30861,0.66226,-1.64635,0.62
1,0,0,4,1.14,1.78,0.64,3,2.6,-0.4,2.54,1.91,-0.63,9.2255,7.6398,-1.5857,2.30861,1.15716,-1.15145,0.52
1,0,0,4,1.14,1.3,0.16,3,2.67,-0.33,2.54,1.9,-0.64,9.2255,7.72638,-1.49912,2.30861,1.23578,-1.07283,0.17
1,0,0,4,1.14,1.48,0.34,3,3.35,0.35,2.54,1.33,-1.21,9.2255,6.6339,-2.5916,2.30861,0.43328,-1.87533,-0.05
1,0,0,4,1.14,1.9,0.76,3,3.07,0.07,2.54,1.6,-0.94,9.2255,6.75885,-2.46665,2.30861,0.9174,-1.39121,1.58
1,0,0,4,1.14,2.25,1.11,3,2.99,-0.01,2.54,2.16,-0.38,9.2255,7.09243,-2.13307,2.30861,0.7473,-1.56131,1.63
1,0,0,4,1.14,2.1,0.96,3,2.84,-0.16,2.54,1.9,-0.64,9.2255,7.28,-1.9455,2.30861,0.55,-1.75861,1.51
1,0,0,4,1.14,2.25,1.11,3,2.79,-0.21,2.54,2.2,-0.34,9.2255,7.3605,-1.865,2.30861,1.04638,-1.26223,1.26
1,0,0,4,1.14,2,0.86,3,2.81,-0.19,2.54,2.28,-0.26,9.2255,7.4589,-1.7666,2.30861,1.14289,-1.16572,0.89
1,0,0,4,1.14,1.5,0.36,3,2.87,-0.13,2.54,2.2,-0.34,9.2255,8.3369,-0.8886,2.30861,0.56214,-1.74647,0.41
1,0,0,4,1.14,0.895,-0.245,3,3.01,0.01,2.54,1.93,-0.61,9.2255,7.5762,-1.6493,2.30861,1.30447,-1.00414,-0.03
1,0,0,4,1.14,1.63,0.49,3,3.3,0.3,2.54,1.3,-1.24,9.2255,6.82507,-2.40043,2.30861,0.178,-2.13061,0.17
1,0,0,4,1.14,2.15,1.01,3,3.07,0.07,2.54,1.5,-1.04,9.2255,7.5496,-1.6759,2.30861,0.323,-1.98561,1.78
1,0,0,4,1.14,2.4,1.26,3,2.95,-0.05,2.54,2.36,-0.18,9.2255,7.864,-1.3615,2.30861,0.81626,-1.49235,1.9
1,0,0,4,1.14,2.7,1.56,3,2.87,-0.13,2.54,1.9,-0.64,9.2255,7.8335,-1.392,2.30861,0.060396,-2.248214,1.8
1,0,0,4,1.14,2.5,1.36,3,2.83,-0.17,2.54,2.2,-0.34,9.2255,8.4382,-0.7873,2.30861,1.0778,-1.23081,1.56
1,0,0,4,1.14,2.25,1.11,3,2.84,-0.16,2.54,2.2,-0.34,9.2255,8.967,-0.2585,2.30861,1.56436,-0.74425,1.15
1,0,0,4,1.14,1.8,0.66,3,2.9,-0.1,2.54,2.28,-0.26,9.2255,8.9587,-0.2668,2.30861,2.1251,-0.18351,0.6
1,0,0,8,1.88,0.895,-0.985,2.66,3.01,0.35,1.83,1.93,0.1,7.9024,7.5762,-0.3262,0.153236,1.30447,1.151234,-2.07
1,1,1,3,2.25,1.3,-0.95,2.84,2.67,-0.17,2.2,1.9,-0.3,8.967,7.72638,-1.24062,1.56436,1.23578,-0.32858,-0.275
1,0,0,4,2.25,1.3,-0.95,2.84,2.67,-0.17,2.2,1.9,-0.3,8.967,7.72638,-1.24062,1.56436,1.23578,-0.32858,-0.95
1,0,0,8,1.88,1.06,-0.82,2.66,2.7,0.04,1.83,1.55,-0.28,7.9024,7.43402,-0.46838,0.153236,-0.5,-0.653236,-0.365
1,1,1,3,2.25,1.5,-0.75,2.84,2.87,0.03,2.2,2.2,0,8.967,8.3369,-0.6301,1.56436,0.56214,-1.00222,-0.585
1,0,0,4,2.25,1.5,-0.75,2.84,2.87,0.03,2.2,2.2,0,8.967,8.3369,-0.6301,1.56436,0.56214,-1.00222,-1.02
1,0,0,8,1.88,1.14,-0.74,2.66,3,0.34,1.83,2.54,0.71,7.9024,9.2255,1.3231,0.153236,2.30861,2.155374,-1.65
1,1,1,3,2,1.3,-0.7,2.81,2.67,-0.14,2.28,1.9,-0.38,7.4589,7.72638,0.26748,1.14289,1.23578,0.09289,-0.355
1,0,0,4,2,1.3,-0.7,2.81,2.67,-0.14,2.28,1.9,-0.38,7.4589,7.72638,0.26748,1.14289,1.23578,0.09289,-0.685
1,1,1,3,1.5,0.895,-0.605,2.87,3.01,0.14,2.2,1.93,-0.27,8.3369,7.5762,-0.7607,0.56214,1.30447,0.74233,-0.27
1,0,0,4,1.5,0.895,-0.605,2.87,3.01,0.14,2.2,1.93,-0.27,8.3369,7.5762,-0.7607,0.56214,1.30447,0.74233,-0.32
1,1,1,3,2.25,1.65,-0.6,2.84,3.05,0.21,2.2,1.54,-0.66,8.967,6.8281,-2.1389,1.56436,0.07554,-1.48882,0.205
1,0,0,4,2.25,1.65,-0.6,2.84,3.05,0.21,2.2,1.54,-0.66,8.967,6.8281,-2.1389,1.56436,0.07554,-1.48882,-0.085
1,0,0,8,1.88,1.3,-0.58,2.66,2.67,0.01,1.83,1.9,0.07,7.9024,7.72638,-0.17602,0.153236,1.23578,1.082544,-1.235
1,1,1,3,2.25,1.8,-0.45,2.84,2.9,0.06,2.2,2.28,0.08,8.967,8.9587,-0.0083,1.56436,2.1251,0.56074,-0.605
1,0,0,4,2.25,1.8,-0.45,2.84,2.9,0.06,2.2,2.28,0.08,8.967,8.9587,-0.0083,1.56436,2.1251,0.56074,-0.765
1,1,1,3,1.3,0.895,-0.405,2.67,3.01,0.34,1.9,1.93,0.03,7.72638,7.5762,-0.15018,1.23578,1.30447,0.06869,-0.435
1,0,0,4,1.3,0.895,-0.405,2.67,3.01,0.34,1.9,1.93,0.03,7.72638,7.5762,-0.15018,1.23578,1.30447,0.06869,-0.48
1,0,0,8,1.88,1.48,-0.4,2.66,3.35,0.69,1.83,1.33,-0.5,7.9024,6.6339,-1.2685,0.153236,0.43328,0.280044,-2.35
1,0,0,8,1.88,1.5,-0.38,2.66,2.87,0.21,1.83,2.2,0.37,7.9024,8.3369,0.4345,0.153236,0.56214,0.408904,-1.21
1,1,1,3,2,1.65,-0.35,2.81,3.05,0.24,2.28,1.54,-0.74,7.4589,6.8281,-0.6308,1.14289,0.07554,-1.06735,0.175
1,0,0,4,2,1.65,-0.35,2.81,3.05,0.24,2.28,1.54,-0.74,7.4589,6.8281,-0.6308,1.14289,0.07554,-1.06735,0.125
1,0,0,8,1.88,1.59,-0.29,2.66,2.68,0.02,1.83,1.66,-0.17,7.9024,6.7665,-1.1359,0.153236,0.67584,0.522604,0.27
1,0,0,8,1.88,1.63,-0.25,2.66,3.3,0.64,1.83,1.3,-0.53,7.9024,6.82507,-1.07733,0.153236,0.178,0.024764,-1.86
1,1,1,3,2.25,2,-0.25,2.84,2.81,-0.03,2.2,2.28,0.08,8.967,7.4589,-1.5081,1.56436,1.14289,-0.42147,-0.07
1,0,0,4,2.25,2,-0.25,2.84,2.81,-0.03,2.2,2.28,0.08,8.967,7.4589,-1.5081,1.56436,1.14289,-0.42147,-0.31
1,0,0,8,1.88,1.65,-0.23,2.66,3.05,0.39,1.83,1.54,-0.29,7.9024,6.8281,-1.0743,0.153236,0.07554,-0.077696,-0.45
1,1,1,3,1.5,1.3,-0.2,2.87,2.67,-0.2,2.2,1.9,-0.3,8.3369,7.72638,-0.61052,0.56214,1.23578,0.67364,0.1
1,0,0,4,1.5,1.3,-0.2,2.87,2.67,-0.2,2.2,1.9,-0.3,8.3369,7.72638,-0.61052,0.56214,1.23578,0.67364,0.095
1,1,1,3,2,1.8,-0.2,2.81,2.9,0.09,2.28,2.28,0,7.4589,8.9587,1.4998,1.14289,2.1251,0.98221,-0.325
1,0,0,4,2,1.8,-0.2,2.81,2.9,0.09,2.28,2.28,0,7.4589,8.9587,1.4998,1.14289,2.1251,0.98221,-0.295
1,0,0,8,1.88,1.78,-0.1,2.66,2.6,-0.06,1.83,1.91,0.08,7.9024,7.6398,-0.2626,0.153236,1.15716,1.003924,-0.63
1,0,0,8,1.88,1.8,-0.08,2.66,2.9,0.24,1.83,2.28,0.45,7.9024,8.9587,1.0563,0.153236,2.1251,1.971864,-0.57
1,1,1,3,2,1.95,-0.05,2.81,2.82,0.01,2.28,1.63,-0.65,7.4589,6.7462,-0.7127,1.14289,0.52766,-0.61523,0.35
1,0,0,4,2,1.95,-0.05,2.81,2.82,0.01,2.28,1.63,-0.65,7.4589,6.7462,-0.7127,1.14289,0.52766,-0.61523,0.445
1,0,0,8,1.88,1.88,0,2.66,2.62,-0.04,1.83,1.88,0.05,7.9024,7.881,-0.0214,0.153236,0.66226,0.509024,0.005
1,0,0,8,1.88,1.9,0.02,2.66,3.07,0.41,1.83,1.6,-0.23,7.9024,6.75885,-1.14355,0.153236,0.9174,0.764164,-0.45
1,0,0,8,1.88,1.95,0.07,2.66,2.82,0.16,1.83,1.63,-0.2,7.9024,6.7462,-1.1562,0.153236,0.52766,0.374424,0.26
1,0,0,8,1.88,2,0.12,2.66,2.81,0.15,1.83,2.28,0.45,7.9024,7.4589,-0.4435,0.153236,1.14289,0.989654,-0.335
1,1,1,3,1.3,1.5,0.2,2.67,2.87,0.2,1.9,2.2,0.3,7.72638,8.3369,0.61052,1.23578,0.56214,-0.67364,-0.15
1,0,0,4,1.3,1.5,0.2,2.67,2.87,0.2,1.9,2.2,0.3,7.72638,8.3369,0.61052,1.23578,0.56214,-0.67364,0.03
1,0,0,8,1.88,2.1,0.22,2.66,2.84,0.18,1.83,1.9,0.07,7.9024,7.28,-0.6224,0.153236,0.55,0.396764,0.575
1,0,0,8,1.88,2.15,0.27,2.66,3.07,0.41,1.83,1.5,-0.33,7.9024,7.5496,-0.3528,0.153236,0.323,0.169764,-1.795
1,1,1,3,1.5,1.8,0.3,2.87,2.9,0.03,2.2,2.28,0.08,8.3369,8.9587,0.6218,0.56214,2.1251,1.56296,0.145
